ID,Name,Organizational Group,XWP Code,Initiator,Work Plan,Related to,Sequence,ECC / RC,Destructive,Phase,Gate,Remark,Duration,Duration factor,Duration calculated,Duration Total,Costs,Total Costs,Validity Status,Manager,Performed by,Note,App. No.
HYD-1103,Valve & Spring: Definition and simulation,BB-080-Hydraulics,M1073,,,,,,,,,,,,,,,,,,MAGNA,,
HYD-1103,Valve & Spring: Definition and simulation,BB-080-Hydraulics,S107350117032604,BB-080_Hydraulic System,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",120,1,120,err,,,,M. Auweck_100,MAGNA,,1
HYD-1103,Valve & Spring: Definition and simulation,BB-080-Hydraulics,S107360117032604,BB-080_Hydraulic System,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",120,1,120,err,,,,M. Auweck_100,MAGNA,,1
HYD-1405,Launch Support,BB-080-Hydraulics,M1100,,,,,,,,,,,,,,,,,,MAGNA,,
HYD-1405,Launch Support,BB-080-Hydraulics,S110060117032604,BB-080_Hydraulic System,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,,150,1,150,15,,,,M. Auweck_100,MAGNA,,1
HYD-1601,Testing Support & Analyse DP2_DUROP Dyno load test / Durability of Rotating Parts,BB-080-Hydraulics,M1101,,,,,,,,,,,,,,,,,,MAGNA,,
HYD-1601,Testing Support & Analyse DP2_DUROP Dyno load test / Durability of Rotating Parts,BB-080-Hydraulics,R1101501xxxxx608,,,[DP2_DUROP],,ECC-010-MechanicalEngineering,,SD3,G3,,8,1,8,16,,,,M. Auweck_100,MAGNA,,1
HYD-1601,Testing Support & Analyse DP2_DUROP Dyno load test / Durability of Rotating Parts,BB-080-Hydraulics,R1101601xxxxx608,,,[DP2_DUROP],,ECC-010-MechanicalEngineering,,SD4,G4,,8,1,8,16,,,,M. Auweck_100,MAGNA,,1
HYD-1603,Testing Support & Analyse DP4 Shift durability test,BB-080-Hydraulics,M1103,,,,,,,,,,,,,,,,,,MAGNA,,
HYD-1603,Testing Support & Analyse DP4 Shift durability test,BB-080-Hydraulics,R1103501xxxxx608,,,[DP4],,ECC-010-MechanicalEngineering,,SD3,G3,,8,1,8,8,,,,M. Auweck_100,MAGNA,,1
HYD-1603,Testing Support & Analyse DP4 Shift durability test,BB-080-Hydraulics,R1103601xxxxx608,,,[DP4],,ECC-010-MechanicalEngineering,,SD4,G4,,8,1,8,8,,,,M. Auweck_100,MAGNA,,1
HYD-1646,Testing Support & Analyse FP4S Oilmanagement,BB-080-Hydraulics,M1129,,,,,,,,,,,,,,,,,,MAGNA,,
HYD-1646,Testing Support & Analyse FP4S Oilmanagement,BB-080-Hydraulics,R1129501xxxxx608,,,[FP4s],,ECC-010-MechanicalEngineering,,SD3,G3,,8,1,8,8,,,,M. Auweck_100,MAGNA,,1
HYD-1646,Testing Support & Analyse FP4S Oilmanagement,BB-080-Hydraulics,R1129601xxxxx608,,,[FP4s],,ECC-010-MechanicalEngineering,,SD4,G4,,8,1,8,8,,,,M. Auweck_100,MAGNA,,1
HYD-1658,Testing Support & Analyse GCUP Getrag Cup,BB-080-Hydraulics,M1130,,,,,,,,,,,,,,,,,,MAGNA,,
HYD-1658,Testing Support & Analyse GCUP Getrag Cup,BB-080-Hydraulics,R1130501xxxxx608,,,[GCUP],,ECC-010-MechanicalEngineering,,SD3,G3,,8,1,8,8,,,,M. Auweck_100,MAGNA,,1
HYD-1658,Testing Support & Analyse GCUP Getrag Cup,BB-080-Hydraulics,R1130601xxxxx608,,,[GCUP],,ECC-010-MechanicalEngineering,,SD4,G4,,8,1,8,8,,,,M. Auweck_100,MAGNA,,1
LUB-512,Testing execution - FP4 Lubrication test (HDT / DHT),PFG-040-Lubrication,M1428,,,,,,,,,,,,,,,,,,MAGNA,,
LUB-512,Testing execution - FP4 Lubrication test (HDT / DHT),PFG-040-Lubrication,R1428501xxxxx608,,,[FP4],,ECC-030-TestingEngineering,,SD3,G3,,180,1,180,180,,,,W. Nixdorf_100,MAGNA,,1
LUB-512,Testing execution - FP4 Lubrication test (HDT / DHT),PFG-040-Lubrication,R1428601xxxxx608,,,[FP4],,ECC-030-TestingEngineering,,SD4,G4,,180,1,180,180,,,,W. Nixdorf_100,MAGNA,,1
LUB-521,Testing execution - FP4s Oilalignment ,PFG-040-Lubrication,M1431,,,,,,,,,,,,,,,,,,MAGNA,,
LUB-521,Testing execution - FP4s Oilalignment ,PFG-040-Lubrication,R1431501xxxxx608,,,[FP4s],,ECC-030-TestingEngineering,,SD3,G3,,58,1,58,58,,,,W. Nixdorf_100,MAGNA,,1
LUB-521,Testing execution - FP4s Oilalignment ,PFG-040-Lubrication,R1431601xxxxx608,,,[FP4s],,ECC-030-TestingEngineering,,SD4,G4,,58,1,58,58,,,,W. Nixdorf_100,MAGNA,,1
LUB-530,Testing execution - FP9 Vent function test,PFG-040-Lubrication,M1436,,,,,,,,,,,,,,,,,,MAGNA,,
LUB-530,Testing execution - FP9 Vent function test,PFG-040-Lubrication,R1436501xxxxx608,,,[FP9],,ECC-030-TestingEngineering,,SD3,G3,,35,1,35,35,,,,W. Nixdorf_100,MAGNA,,1
LUB-530,Testing execution - FP9 Vent function test,PFG-040-Lubrication,R1436601xxxxx608,,,[FP9],,ECC-030-TestingEngineering,,SD4,G4,,35,1,35,35,,,,W. Nixdorf_100,MAGNA,,1
LUB-531,Testing support - FF9 Vent function vehicle,PFG-040-Lubrication,M1437,,,,,,,,,,,,,,,,,,MAGNA,,
LUB-531,Testing support - FF9 Vent function vehicle,PFG-040-Lubrication,R1437501xxxxx608,,,[FF9],,ECC-030-TestingEngineering,,SD3,G3,,3,1,3,3,,,,W. Nixdorf_100,MAGNA,,1
LUB-531,Testing support - FF9 Vent function vehicle,PFG-040-Lubrication,R1437601xxxxx608,,,[FF9],,ECC-030-TestingEngineering,,SD4,G4,,3,1,3,3,,,,W. Nixdorf_100,MAGNA,,1
LUB-700,Release recommendation,PFG-040-Lubrication,M1442,,,,,,,,,,,,,,,,,,MAGNA,,
LUB-700,Release recommendation,PFG-040-Lubrication,S144250133032604,PFG-040_Lubrication,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,20,1,20,20,,,,W. Nixdorf_100,MAGNA,,1
LUB-700,Release recommendation,PFG-040-Lubrication,S144260133032604,PFG-040_Lubrication,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,20,1,20,20,,,,W. Nixdorf_100,MAGNA,,1
MAT-002,"Support Plant and Project Team (Schadensanalyse, Qualit?tsthemen, externe Untersuchung, Prozess?nderung Werk) ",BB-010-Gearset & Differentials,M0292,,,,,,,,,,,,,,,,,,MAGNA,,
MAT-002,"Support Plant and Project Team (Schadensanalyse, Qualit?tsthemen, externe Untersuchung, Prozess?nderung Werk) ",BB-010-Gearset & Differentials,S029250104032104,BB-010_Gear Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-110-Material,,SD3,G3,,5,1,101.4285714,101.4285714,,,,I. Cokdogru_100,MAGNA,,1
MAT-002,"Support Plant and Project Team (Schadensanalyse, Qualit?tsthemen, externe Untersuchung, Prozess?nderung Werk) ",BB-010-Gearset & Differentials,S029260104032104,BB-010_Gear Design,BB-010_New gear set (gears/FD/ratio),,week,ECC-110-Material,,SD4,G4,,5,1,71.42857143,71.42857143,,,,I. Cokdogru_100,MAGNA,,1
MAT-003,"Support design (Materialerstellung, Zeichn. Freigabe)",BB-010-Gearset & Differentials,M0293,,,,,,,,,,,,,,,,,,MAGNA,,
MAT-003,"Support design (Materialerstellung, Zeichn. Freigabe)",BB-010-Gearset & Differentials,S029350104032604,BB-010_Gear Design,BB-010_New gear set (gears/FD/ratio),,,ECC-110-Material,,SD3,G3,"sample size:
0 if activity is done in previous phase 
",40,1,40,err,,,,I. Cokdogru_100,MAGNA,,1
MAT-003,"Support design (Materialerstellung, Zeichn. Freigabe)",BB-010-Gearset & Differentials,S029360104032604,BB-010_Gear Design,BB-010_New gear set (gears/FD/ratio),,,ECC-110-Material,,SD4,G4,,40,1,40,40,,,,I. Cokdogru_100,MAGNA,,1
NVH-0001,Target Development & Negotiation (internal & external),PFG-060-NVH,M2354,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0001,Target Development & Negotiation (internal & external),PFG-060-NVH,S235450135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,100,1.5,150,150,,,,M. Scherer_100,MAGNA,,1
NVH-0001,Target Development & Negotiation (internal & external),PFG-060-NVH,S235460135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,100,1.5,150,75,,,,M. Scherer_100,MAGNA,,1
NVH-0002,DVP Generation & Follow Up,PFG-060-NVH,M2355,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0002,DVP Generation & Follow Up,PFG-060-NVH,S235550135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,40,1.5,60,60,,,,M. Scherer_100,MAGNA,,1
NVH-0002,DVP Generation & Follow Up,PFG-060-NVH,S235560135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,40,1.5,60,60,,,,M. Scherer_100,MAGNA,,1
NVH-0003,Release Recommendation,PFG-060-NVH,M2356,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0003,Release Recommendation,PFG-060-NVH,S235650135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,25,1.5,37.5,37.5,,,,M. Scherer_100,MAGNA,,1
NVH-0003,Release Recommendation,PFG-060-NVH,S235660135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,25,1.5,37.5,37.5,,,,M. Scherer_100,MAGNA,,1
NVH-0004,Customer Meeting Support,PFG-060-NVH,M2357,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0004,Customer Meeting Support,PFG-060-NVH,S235750135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,100,1.5,150,150,,,,M. Scherer_100,MAGNA,,1
NVH-0004,Customer Meeting Support,PFG-060-NVH,S235760135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,100,1.5,150,150,,,,M. Scherer_100,MAGNA,,1
NVH-0005,Definition of Prototype EOL limits,PFG-060-NVH,M2358,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0005,Definition of Prototype EOL limits,PFG-060-NVH,S235860135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,100,1.5,150,150,,,,M. Scherer_100,MAGNA,,1
NVH-0007,NVH EOL specification support ME,PFG-060-NVH,M2414,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0007,NVH EOL specification support ME,PFG-060-NVH,S241450135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,20,1.5,30,30,,,,M. Scherer_100,MAGNA,,1
NVH-0007,NVH EOL specification support ME,PFG-060-NVH,S241460135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,20,1.5,30,30,,,,M. Scherer_100,MAGNA,,1
NVH-0008,Plant support in Launch Phase,PFG-060-NVH,M2415,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0008,Plant support in Launch Phase,PFG-060-NVH,S241560135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,100,1.5,150,150,,,,M. Scherer_100,MAGNA,,1
NVH-0102,review gear macro & micro geometry development,PFG-060-NVH,M2364,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0102,review gear macro & micro geometry development,PFG-060-NVH,R2364501xxxxx608,,,GEAR-001 + GEAR-002,,ECC-020-SystemEngineering,,SD3,G3,,10,1.5,15,45,,,,M. Scherer_100,MAGNA,,1
NVH-0102,review gear macro & micro geometry development,PFG-060-NVH,R2364601xxxxx608,,,GEAR-001 + GEAR-002,,ECC-020-SystemEngineering,,SD4,G4,,10,1.5,15,15,,,,M. Scherer_100,MAGNA,,1
NVH-0105,review gear mesh misalignment calculation,PFG-060-NVH,M2363,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0105,review gear mesh misalignment calculation,PFG-060-NVH,R2363501xxxxx608,,,CAE-012,,ECC-020-SystemEngineering,,SD3,G3,,10,1.5,15,30,,,,M. Scherer_100,MAGNA,,1
NVH-0105,review gear mesh misalignment calculation,PFG-060-NVH,R2363601xxxxx608,,,CAE-012,,ECC-020-SystemEngineering,,SD4,G4,,10,1.5,15,30,,,,M. Scherer_100,MAGNA,,1
NVH-0108,Experimental modal analysis of mechanical components,PFG-060-NVH,M2386,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0108,Experimental modal analysis of mechanical components,PFG-060-NVH,R2386501xxxxx608,,,[ExMDA_gearset],,ECC-020-SystemEngineering,,SD3,G3,,40,1.5,60,60,,,,M. Scherer_100,MAGNA,,1
NVH-0108,Experimental modal analysis of mechanical components,PFG-060-NVH,R2386601xxxxx608,,,[ExMDA_gearset],,ECC-020-SystemEngineering,,SD4,G4,,40,1.5,60,60,,,,M. Scherer_100,MAGNA,,1
NVH-0109,review contact pattern Test,PFG-060-NVH,M2375,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0109,review contact pattern Test,PFG-060-NVH,R2375501xxxxx608,,,[FP6],,ECC-020-SystemEngineering,,SD3,G3,,10,1.5,15,15,,,,M. Scherer_100,MAGNA,,1
NVH-0109,review contact pattern Test,PFG-060-NVH,R2375601xxxxx608,,,[FP6],,ECC-020-SystemEngineering,,SD4,G4,,10,1.5,15,15,,,,M. Scherer_100,MAGNA,,1
NVH-0111,gear whine measurement on rig,PFG-060-NVH,M2387,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0111,gear whine measurement on rig,PFG-060-NVH,R2387501xxxxx608,,,[NVH_L] ,,ECC-020-SystemEngineering,,SD3,G3,,20,1.5,30,90,,,,M. Scherer_100,MAGNA,,1
NVH-0111,gear whine measurement on rig,PFG-060-NVH,R2387601xxxxx608,,,[NVH_L] ,,ECC-020-SystemEngineering,,SD4,G4,,20,1.5,30,60,,,,M. Scherer_100,MAGNA,,1
NVH-0113,gear whine DOE verification on rig (Ubach),PFG-060-NVH,M2388,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0113,gear whine DOE verification on rig (Ubach),PFG-060-NVH,R2388501xxxxx608,,,[Taguchi],,ECC-020-SystemEngineering,,SD3,G3,,135,1.5,202.5,202.5,,,,M. Scherer_100,MAGNA,,1
NVH-0113,gear whine DOE verification on rig (Ubach),PFG-060-NVH,R2388601xxxxx608,,,[Taguchi],,ECC-020-SystemEngineering,,SD4,G4,,135,1.5,202.5,60.75,,,,M. Scherer_100,MAGNA,,1
NVH-0115,gear whine DOE verification measurement in vehicle,PFG-060-NVH,M2390,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0115,gear whine DOE verification measurement in vehicle,PFG-060-NVH,R2390501xxxxx608,,,[FF1_DOE],,ECC-020-SystemEngineering,,SD3,G3,,30,1.5,45,135,,,,M. Scherer_100,MAGNA,,1
NVH-0115,gear whine DOE verification measurement in vehicle,PFG-060-NVH,R2390601xxxxx608,,,[FF1_DOE],,ECC-020-SystemEngineering,,SD4,G4,,30,1.5,45,90,,,,M. Scherer_100,MAGNA,,1
NVH-0116,gear whine correlation test vs CAE / Gears,PFG-060-NVH,M2365,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0116,gear whine correlation test vs CAE / Gears,PFG-060-NVH,R2365501xxxxx609,,,[NVH_L] / CAE-015,,ECC-020-SystemEngineering,,SD3,G3,,10,1.5,15,15,,,,M. Scherer_100,MAGNA,,1
NVH-0116,gear whine correlation test vs CAE / Gears,PFG-060-NVH,R2365601xxxxx609,,,[NVH_L] / CAE-015,,ECC-020-SystemEngineering,,SD4,G4,,10,1.5,15,15,,,,M. Scherer_100,MAGNA,,1
NVH-0117,EOL data analysis including limits for seriel EOL,PFG-060-NVH,M2359,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0117,EOL data analysis including limits for seriel EOL,PFG-060-NVH,S235960135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,50,1.5,75,75,,,,M. Scherer_100,MAGNA,,1
NVH-0118,gear whine measurement on rig before durability test,PFG-060-NVH,M2376,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0118,gear whine measurement on rig before durability test,PFG-060-NVH,R2376501xxxxx608,,,[DP1] + [DP2_DUROP] + [DP3],,ECC-020-SystemEngineering,,SD3,G3,,20,1.5,30,90,,,,M. Scherer_100,MAGNA,,1
NVH-0118,gear whine measurement on rig before durability test,PFG-060-NVH,R2376601xxxxx608,,,[DP1] + [DP2_DUROP] + [DP3],,ECC-020-SystemEngineering,,SD4,G4,,20,1.5,30,90,,,,M. Scherer_100,MAGNA,,1
NVH-0119,gear whine measurement on rig during/after durability test,PFG-060-NVH,M2377,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0119,gear whine measurement on rig during/after durability test,PFG-060-NVH,R2377501xxxxx608,,,[DP1] + [DP2_DUROP] + [DP3],,ECC-020-SystemEngineering,,SD3,G3,,20,1.5,30,90,,,,M. Scherer_100,MAGNA,,1
NVH-0119,gear whine measurement on rig during/after durability test,PFG-060-NVH,R2377601xxxxx608,,,[DP1] + [DP2_DUROP] + [DP3],,ECC-020-SystemEngineering,,SD4,G4,,20,1.5,30,90,,,,M. Scherer_100,MAGNA,,1
NVH-0200,review inertia calculation,PFG-060-NVH,M2366,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0200,review inertia calculation,PFG-060-NVH,R2366501xxxxx608,,,G&S-307,,ECC-020-SystemEngineering,,SD3,G3,,5,1.5,7.5,0,,,,M. Scherer_100,MAGNA,,1
NVH-0200,review inertia calculation,PFG-060-NVH,R2366601xxxxx608,,,G&S-307,,ECC-020-SystemEngineering,,SD4,G4,,5,1.5,7.5,0,,,,M. Scherer_100,MAGNA,,1
NVH-0204,review rattle index calculation,PFG-060-NVH,M2370,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0204,review rattle index calculation,PFG-060-NVH,S237050135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,10,1.5,15,15,,,,M. Scherer_100,MAGNA,,1
NVH-0204,review rattle index calculation,PFG-060-NVH,S237060135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"sample size:
0x if done in privious phase",10,1.5,15,err,,,,M. Scherer_100,MAGNA,,1
NVH-0205,review rattle simulation,PFG-060-NVH,M2371,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0205,review rattle simulation,PFG-060-NVH,S237150135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,10,1.5,15,15,,,,M. Scherer_100,MAGNA,,1
NVH-0205,review rattle simulation,PFG-060-NVH,S237160135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"sample size:
0x if done in privious phase",10,1.5,15,err,,,,M. Scherer_100,MAGNA,,1
NVH-0211,gear rattle measurement on rig (DCT),PFG-060-NVH,M2391,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0211,gear rattle measurement on rig (DCT),PFG-060-NVH,R2391501xxxxx608,,,[RoR],,ECC-020-SystemEngineering,,SD3,G3,,20,1.5,30,90,,,,M. Scherer_100,MAGNA,,1
NVH-0211,gear rattle measurement on rig (DCT),PFG-060-NVH,R2391601xxxxx608,,,[RoR],,ECC-020-SystemEngineering,,SD4,G4,,20,1.5,30,90,,,,M. Scherer_100,MAGNA,,1
NVH-0214,gear rattle measurement and evaluation in vehicle,PFG-060-NVH,M2393,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0214,gear rattle measurement and evaluation in vehicle,PFG-060-NVH,R2393601xxxxx608,,,[RiV_DCT_HDT],,ECC-020-SystemEngineering,,SD4,G4,,70,1.5,105,105,,,,M. Scherer_100,MAGNA,,1
NVH-0215,DCT gear rattle calibration in vehicle,PFG-060-NVH,M2394,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0215,DCT gear rattle calibration in vehicle,PFG-060-NVH,S239460135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,,50,1.5,75,75,,,,M. Scherer_100,MAGNA,,1
NVH-0216,gear rattle correlation test vs CAE,PFG-060-NVH,M2372,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0216,gear rattle correlation test vs CAE,PFG-060-NVH,R2372501xxxxx608,,,[RoR] / [RoR_MT-FWD] / [RoR_MT-RWD],,ECC-020-SystemEngineering,,SD3,G3,,10,1.5,15,45,,,,M. Scherer_100,MAGNA,,1
NVH-0216,gear rattle correlation test vs CAE,PFG-060-NVH,R2372601xxxxx608,,,[RoR] / [RoR_MT-FWD] / [RoR_MT-RWD],,ECC-020-SystemEngineering,,SD4,G4,,10,1.5,15,45,,,,M. Scherer_100,MAGNA,,1
NVH-0300,review tolerance analysis backlash,PFG-060-NVH,M2373,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0300,review tolerance analysis backlash,PFG-060-NVH,S237350135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,"sample size:
if changes to previous phase",10,1.5,15,err,,,,M. Scherer_100,MAGNA,,1
NVH-0312,backlash correlation test vs CAE,PFG-060-NVH,M2374,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0312,backlash correlation test vs CAE,PFG-060-NVH,S237450135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD3,G3,,10,1.5,15,15,,,,M. Scherer_100,MAGNA,,1
NVH-0312,backlash correlation test vs CAE,PFG-060-NVH,S237460135032604,PFG-060_NVH,BB-010_New gear set (gears/FD/ratio),,,ECC-020-SystemEngineering,,SD4,G4,"sample size:
if changes to previous phase",10,1.5,15,err,,,,M. Scherer_100,MAGNA,,1
NVH-0710,grind noise rig test,PFG-060-NVH,M2403,,,,,,,,,,,,,,,,,,MAGNA,,
NVH-0710,grind noise rig test,PFG-060-NVH,R2403501xxxxx608,,,[GRI_L_a] + [GRI_L_b],,ECC-020-SystemEngineering,,SD3,G3,,4,1.5,6,24,,,,M. Scherer_100,MAGNA,,1
NVH-0710,grind noise rig test,PFG-060-NVH,R2403601xxxxx608,,,[GRI_L_a] + [GRI_L_b],,ECC-020-SystemEngineering,,SD4,G4,,4,1.5,6,24,,,,M. Scherer_100,MAGNA,,1
OIL-200,Testing Support DP1,BB-070-Oil,M0937,,,,,,,,,,,,,,,,,,MAGNA,,
OIL-200,Testing Support DP1,BB-070-Oil,R0937501xxxxx608,,,[DP1],,ECC-110-Material,,SD3,G3,,15,1,15,15,,,,I. Cokdogru_100,MAGNA,,1
OIL-200,Testing Support DP1,BB-070-Oil,R0937601xxxxx608,,,[DP1],,ECC-110-Material,,SD4,G4,,15,1,15,15,,,,I. Cokdogru_100,MAGNA,,1
OIL-201,Testing Support DP2,BB-070-Oil,M0938,,,,,,,,,,,,,,,,,,MAGNA,,
OIL-201,Testing Support DP2,BB-070-Oil,R0938501xxxxx608,,,[DP2_DUROP],,ECC-110-Material,,SD3,G3,,15,1,15,30,,,,I. Cokdogru_100,MAGNA,,1
OIL-201,Testing Support DP2,BB-070-Oil,R0938601xxxxx608,,,[DP2_DUROP],,ECC-110-Material,,SD4,G4,,15,1,15,30,,,,I. Cokdogru_100,MAGNA,,1
OIL-203,Testing Support DP4,BB-070-Oil,M0940,,,,,,,,,,,,,,,,,,MAGNA,,
OIL-203,Testing Support DP4,BB-070-Oil,R0940501xxxxx608,,,[DP4],,ECC-110-Material,,SD3,G3,,15,1,15,15,,,,I. Cokdogru_100,MAGNA,,1
OIL-203,Testing Support DP4,BB-070-Oil,R0940601xxxxx608,,,[DP4],,ECC-110-Material,,SD4,G4,,15,1,15,15,,,,I. Cokdogru_100,MAGNA,,1
OIL-215,Testing Support SC - special cases,BB-070-Oil,M0952,,,,,,,,,,,,,,,,,,MAGNA,,
OIL-215,Testing Support SC - special cases,BB-070-Oil,R0952501xxxxx608,,,[SC_v] / [SC_r],,ECC-110-Material,,SD3,G3,,15,1,15,15,,,,I. Cokdogru_100,MAGNA,,1
OIL-215,Testing Support SC - special cases,BB-070-Oil,R0952601xxxxx608,,,[SC_v] / [SC_r],,ECC-110-Material,,SD4,G4,,15,1,15,15,,,,I. Cokdogru_100,MAGNA,,1
PARK-001,ED&T Evaluation & Plausibility (incl. DVP),BB-060-Parklock,M0660,,,,,,,,,,,,,,,,,,MAGNA,,
PARK-001,ED&T Evaluation & Plausibility (incl. DVP),BB-060-Parklock,S066050114032604,BB-060_Park System Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",4,1,4,err,,,,R. Schaarschmidt_100,MAGNA,,1
PARK-001,ED&T Evaluation & Plausibility (incl. DVP),BB-060-Parklock,S066060114032604,BB-060_Park System Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",4,1,4,err,,,,R. Schaarschmidt_100,MAGNA,,1
PARK-013,Requirement Engineering (BOR / SSRS/SSDS),BB-060-Parklock,M0672,,,,,,,,,,,,,,,,,,MAGNA,,
PARK-013,Requirement Engineering (BOR / SSRS/SSDS),BB-060-Parklock,S067250114032604,BB-060_Park System Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",45,1,45,err,,,,R. Schaarschmidt_100,MAGNA,,1
PARK-013,Requirement Engineering (BOR / SSRS/SSDS),BB-060-Parklock,S067260114032604,BB-060_Park System Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",45,1,45,err,,,,R. Schaarschmidt_100,MAGNA,,1
PARK-304,Locking System: Dimensioning and Calculation,BB-060-Parklock,M0687,,,,,,,,,,,,,,,,,,MAGNA,,
PARK-304,Locking System: Dimensioning and Calculation,BB-060-Parklock,S068750114032604,BB-060_Park System Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD3,G3,"sample size:
0 if done in previous phase",25,1,25,err,,,,R. Schaarschmidt_100,MAGNA,,1
PARK-304,Locking System: Dimensioning and Calculation,BB-060-Parklock,S068760114032604,BB-060_Park System Design,BB-010_New gear set (gears/FD/ratio),,,ECC-010-MechanicalEngineering,,SD4,G4,"sample size:
0 if done in previous phase",25,1,25,err,,,,R. Schaarschmidt_100,MAGNA,,1
